Node,degree,betweenness,closeness,eigenvector,pagerank,harmonic
622,0.0030318342597271354,8.325791097920916e-06,0.1669993874747415,6.500854153778156e-10,0.0001747571255759678,742.0629509379194
659,0.005811015664477009,4.398116404323561e-05,0.15184071105873967,1.199445039335805e-11,0.000273298209521118,660.8348706848599
631,0.0025265285497726125,2.786695724824852e-06,0.16870678492932012,1.3673895023399693e-09,0.00015273429541451546,757.3129148628782
586,0.0015159171298635677,0.0,0.19364787252727483,4.537097564669432e-09,8.326262465121514e-05,856.6552308802229
682,0.0030318342597271354,6.597531820071367e-06,0.16873602480711888,1.3210064998955466e-09,0.00017544015622842247,758.646248196211
656,0.0005053057099545225,0.0,0.19299527785328063,6.246447787417139e-09,4.8958009985874454e-05,850.8091991341919
610,0.001010611419909045,1.1175226933558844e-06,0.2009214073121193,6.138571279356657e-09,6.23033490566659e-05,882.5119769119804
593,0.001010611419909045,2.036864749354183e-06,0.19524008405311827,8.371291903203066e-09,6.94568239929164e-05,870.6552308802194
639,0.0025265285497726125,0.0005657834602775588,0.19973630386846677,3.229431751196497e-08,0.0001388459417230912,922.5457070706935
657,0.0015159171298635677,2.990363734228521e-06,0.16813862598866613,5.521995241801253e-10,0.00010707389317751747,750.6962481962132
621,0.0015159171298635677,6.810623670518372e-08,0.1575283652167589,2.0129033256234793e-10,0.00010911337860040963,691.9936008435832
673,0.0007579585649317838,0.0,0.1936767651327148,4.343182686649431e-09,5.622669459762524e-05,855.9052308802233
652,0.0007579585649317838,0.0,0.1936767651327148,4.343182686649431e-09,5.622669459762524e-05,855.9052308802233
574,0.0025265285497726125,0.0002069006481832171,0.1865870689724257,7.672173356301645e-09,0.00014843045004713602,848.8476551226152
660,0.0005053057099545225,0.0,0.15568316608793065,2.3838670090572805e-10,6.269467754217686e-05,686.3312992562852
648,0.00025265285497726126,0.0,0.15189401343800205,7.343336576333903e-12,4.912514329301184e-05,647.3880452880376
679,0.0015159171298635677,4.9472097514254006e-05,0.18324198741405498,1.5829000080446553e-08,0.000101854576597299,838.9528138527633
667,0.0005053057099545225,0.0,0.1999516695688795,3.85665705631834e-09,7.142392823962675e-05,871.1238816738941
642,0.00025265285497726126,0.0,0.00025265285497726126,2.4545934473780627e-55,0.00025258903763576663,1.0
581,0.00025265285497726126,0.0,0.00025265285497726126,2.4545934473780627e-55,0.00025258903763576663,1.0
881,0.0015159171298635677,0.00016703054551947237,0.13336045739952387,1.2651397717271202e-14,0.000289182414368708,560.3456709956655
858,0.001010611419909045,0.0,0.1333513240599766,1.255218097078621e-14,0.00019995783117117375,559.3456709956654
828,0.019706922688226377,0.0077934984967472035,0.15227413453208324,4.2637942472311767e-13,0.0008225679328783263,706.9289543789623
697,0.012885295603840325,0.005524313627837034,0.1521313663771973,4.1602145500826327e-13,0.0005585392413637395,694.0956210456303
884,0.0007579585649317838,4.256639794073983e-08,0.13106686579575583,2.945196137714974e-15,0.0001293423726603925,550.3187229437193
864,0.001010611419909045,4.671598293003981e-06,0.13170963291925109,6.202837627594287e-15,0.0001475210682096521,564.6187229437186
856,0.009600808489135929,0.0027433000542885543,0.151846631697867,4.2239188772522977e-13,0.0005715283700585425,682.1789543789642
869,0.0015159171298635677,2.9279174332783943e-07,0.1319819262700297,1.2983742067260157e-14,0.00011562067241790679,572.6687229437185
889,0.0030318342597271354,2.7326123225457454e-06,0.13183001748556183,1.5546496495590195e-14,0.0002555527427836404,570.485389610385
872,0.0015159171298635677,2.5539838764443897e-08,0.13101395224476842,2.9602331162773325e-15,0.0002590924174655971,550.985389610386
873,0.0012632642748863063,0.0,0.13100954471063067,2.937399671543201e-15,0.0002206449970918623,550.485389610386
719,0.01591712986356746,0.007466493022978829,0.15214325349755808,4.1792279059342047e-13,0.0006604283273711401,698.4289543789631
713,0.017685699848408287,0.014461374427409766,0.15223246614766808,4.1483495274940895e-13,0.0008004654101467427,703.2622877122958
861,0.0022738756947953513,2.366182558065652e-07,0.13181216885064637,1.2576268509896932e-14,0.0001903989255621133,568.8187229437185
863,0.0025265285497726125,8.963561028282771e-07,0.13181216885064637,9.699014690800173e-15,0.00021575894549975876,569.1520562770519
840,0.006568974229408793,0.0013922806445696742,0.15191178921488185,4.0225264906269253e-13,0.00029413554108847367,679.5122877122977
803,0.004800404244567964,0.0024451401607484065,0.15161016571375444,3.7530800569286276e-13,0.00025062997864600754,670.0956210456322
745,0.014148559878726631,0.006626289170699917,0.15204820851645698,4.041505552519993e-13,0.0005995231231062761,693.5122877122969
805,0.01616978271854472,9.204387540631375e-05,0.13272413062007077,5.455265120993577e-14,0.0006652536045306858,617.3020562770538
865,0.0007579585649317838,0.0,0.1748421279811205,4.799280108093234e-11,9.315250138263511e-05,742.2151515151578
857,0.0027791814047498737,0.008017190196763566,0.1822131160641726,2.051856198559798e-10,0.000222873534459205,807.1552308802268
874,0.0015159171298635677,2.5539838764443897e-08,0.13101395224476842,2.9602331162773325e-15,0.0002590924174655971,550.985389610386
708,0.006821627084386054,2.4766945095879008e-05,0.13250735705616037,4.729365133733588e-14,0.00032244831831769965,597.3020562770521
823,0.01389590702374937,0.0033164786506365202,0.1521016567013044,4.206014935778883e-13,0.0005710277146567947,694.5122877122969
885,0.00202122283981809,0.0005014151411827388,0.13102276820279582,2.9828863356550876e-15,0.0003642570516210996,551.9853896103858
870,0.0015159171298635677,0.00025059902627662053,0.13336045739952387,1.2650632658793145e-14,0.0002913555855460217,560.3456709956655
871,0.0015159171298635677,0.0035032464753213433,0.15402676567351567,1.5775741547032006e-12,0.00026492229168948106,659.3674464424704
888,0.00202122283981809,0.0,0.13180324634547813,9.576743699773562e-15,0.00017587264119623262,568.1520562770519
825,0.0012632642748863063,0.0008272229121865582,0.15099878699199287,3.6974059118898045e-13,0.00015022017443719606,649.5289543789676
774,0.009095502779181405,0.0020120911195745505,0.1519829339469811,4.1313320485336795e-13,0.00040071699112551897,684.8456210456308
729,0.0030318342597271354,0.0012561176253422367,0.15108666213476224,3.7614149394469204e-13,0.00024337312316938248,653.9456210456337
769,0.003537139969681658,0.0004058114057325125,0.1516219715201486,3.953533523786831e-13,0.00022969356100679484,668.2622877122991
800,0.009095502779181405,0.001898307839907553,0.1519592116331797,4.132435745534685e-13,0.0004088721043753159,684.3456210456308
819,0.009095502779181405,0.0020688038741632146,0.1519829339469811,4.0760100720519704e-13,0.00040145802605292283,684.8456210456308
859,0.00025265285497726126,0.0,0.11573866069853171,2.3372655814638332e-17,7.66562148957486e-05,478.8361638361569
876,0.0025265285497726125,8.963561028282771e-07,0.13181216885064637,9.699014690800173e-15,0.00021575894549975873,569.1520562770519
887,0.0012632642748863063,0.0,0.13100954471063067,2.937399671543201e-15,0.0002206449970918623,550.4853896103859
895,0.0012632642748863063,0.00016695605432307605,0.13335589057336814,1.2554506633368563e-14,0.00024566538109452773,559.8456709956654
890,0.0015159171298635677,4.809245550544817e-07,0.13199982091124318,1.2748287892281545e-14,0.00011635475902946937,572.702056277052
810,0.007832238504295099,0.0017562411930538149,0.15191178921488185,4.006212453076495e-13,0.0003319073066438738,681.4289543789642
879,0.0012632642748863063,0.00041722519101559274,0.13335589057336814,1.2457677393294201e-14,0.00025049937578847873,559.8456709956654
753,0.0030318342597271354,0.00037857831843691157,0.15149810217947857,3.8922197577271237e-13,0.00019448139320752308,664.1789543789661
830,0.013390601313794846,3.60265119530826e-05,0.13266987076358452,4.755532765375535e-14,0.0005506577340035276,611.8020562770531
747,0.014148559878726631,0.005132271421312477,0.15211948111419907,4.2718950257730747e-13,0.0006098854979973847,695.3456210456301
776,0.00202122283981809,0.004002799336594175,0.15091101400982357,3.664256577375345e-13,0.00031665558849317444,648.4289543789677
772,0.004295098534613442,0.0010261779611338605,0.15183479088129664,3.885615248685895e-13,0.00020648015746008237,674.5122877122982
804,0.003789792824658919,0.0022049425761327167,0.15150399612992127,3.767306019186732e-13,0.00027943966691292146,664.928954378966
886,0.001768569984840829,1.8242741974602783e-08,0.13147839955850962,6.2690668759183734e-15,0.00016440000536631315,559.7353896103849
893,0.0007579585649317838,4.6290318950632406e-06,0.13170517845385202,3.3548806329276357e-15,0.00011930798915388115,564.1187229437185
811,0.00202122283981809,0.0002739254411984265,0.15124509540638095,3.796134255900126e-13,0.0001395031303956444,656.8789543789668
867,0.001768569984840829,1.9580543052740318e-07,0.13101836007548018,2.9827032937659935e-15,0.0003010520959449878,551.4853896103859
868,0.0007579585649317838,0.0,0.1748421279811205,4.799280108093234e-11,9.315250138263511e-05,742.2151515151578
878,0.0022738756947953513,8.355469629129345e-07,0.1318077074470637,9.625500620139504e-15,0.00019612383655720478,568.6520562770519
877,0.0007579585649317838,0.0,0.13100073053195738,2.891011925955253e-15,0.00014702736712797682,549.485389610386
882,0.001768569984840829,7.929805649721949e-07,0.13179878554585903,9.451833689343055e-15,0.0001592283519130926,567.6520562770519
894,0.0007579585649317838,3.192479845555487e-08,0.117569625834722,1.991799832889606e-16,0.00016700001118187023,487.13894161393574
866,0.001010611419909045,1.3834079330740443e-07,0.1175731754279179,2.9683563986343797e-16,0.00021107465176207186,487.63894161393574
880,0.001768569984840829,1.6421999594468106e-07,0.132210447004702,1.9466844931056796e-14,0.0001035267000539503,580.5520562770517
703,0.010611419909044973,0.0038234950371096527,0.15191771539843554,3.9271323983411694e-13,0.0004558728310478998,685.428954378964
798,0.0015159171298635677,0.001551534080289405,0.15121573084780401,3.697672600754203e-13,0.00021105974997894338,655.2456210456337
862,0.005811015664477009,0.08842842429327076,0.21211714780344773,6.075936028919005e-09,0.00031144579546311615,937.5099927850077
953,0.027286508337544216,0.0006437872542429235,0.24692528796674254,4.0737644992405005e-05,0.00033513667771795374,1157.1365800866151
1323,0.019201616978271857,1.1861392903597864e-05,0.22773442786687115,3.0286491768499814e-05,0.00023855320682191532,1060.190151515178
1789,0.02577059120768065,3.5033116079290245e-05,0.2279610558170987,4.046533414900744e-05,0.000299536496933859,1078.9734848485205
1707,0.04648812531581607,0.000308195724046829,0.24270855198027402,7.164794885611786e-05,0.0005113636274168078,1166.1060245310587
1175,0.03309752400202123,0.0023054391953862712,0.25177854247905196,4.89377043748678e-05,0.00039546878109066784,1183.2353896104196
1059,0.04143506821627085,0.00034132163365290685,0.2453540017970953,6.427658376731459e-05,0.0004700532428334209,1171.8020562770914
1329,0.03410813542193027,0.003012249587487703,0.2565725864095069,5.100324820781705e-05,0.00040465216999810725,1208.8195165945438
1559,0.046740778170793335,0.0005080179086740213,0.24336074968900742,7.206072261623012e-05,0.000529249209100348,1169.7465007215346
1804,0.04901465386558868,0.00041138943111020126,0.23527420955313535,7.44569378622049e-05,0.000545346896730513,1158.3266594517079
1898,0.025265285497726126,4.2129643005020854e-05,0.2263182842170917,3.786823365639576e-05,0.00029747438848953497,1074.599675324701
1622,0.04446690247599798,0.00399552690760493,0.2549265983584379,6.670663512737786e-05,0.000503319484499233,1216.5814213564483
1520,0.029307731177362305,0.00014823801495352195,0.2418944478864213,4.727921691801977e-05,0.0003558945259047862,1132.5131673882006
1200,0.0007579585649317838,4.4469465345789474e-05,0.19229957614554818,7.463613494727636e-09,8.384846267387412e-05,846.7869769119667
1202,0.00202122283981809,0.001906770447528216,0.21435893193832206,4.236802055057715e-07,0.0002558444402817783,939.9968975468993
1449,0.02248610409297625,0.00013523819474233357,0.22857655200584004,3.445763388213552e-05,0.00028825820641426193,1077.623484848519
1836,0.006063668519454271,0.00011181310747811134,0.23473530539623247,2.598708495333049e-05,0.00011522046271389826,1074.1535714286083
1156,0.024759979787771603,5.939996252463777e-05,0.23066153625087346,3.853593565223705e-05,0.00029253527419359927,1089.9544372294736
1605,0.02248610409297625,3.1042424528687817e-05,0.22993969748013088,3.538328052100266e-05,0.00026979519548806755,1080.9877705628044
1149,0.025517938352703388,0.00010368279746925567,0.2407281150104158,4.340500380914102e-05,0.00030411323014060363,1120.8393578643909
1173,0.028802425467407786,0.01182762507937642,0.2691077822212353,6.986820086964476e-05,0.00040124284371549054,1265.028571428601
1180,0.011116725618999495,1.8018204951620846e-05,0.22984469790022408,1.83171083115917e-05,0.00015442993762748453,1061.4044372294636
1549,0.012127337038908542,0.014048446634875145,0.23436800171662836,3.028343668145323e-07,0.00038321181111279835,1074.3813492063805
1412,0.005305709954522487,0.0002773797862374766,0.20009550490820557,4.9466066514757766e-08,0.00017058325198122918,930.1377344877263
1638,0.008337544214249622,2.177040607029571e-05,0.20020866364318013,5.317807170035549e-08,0.00018286578711564192,940.7623737373627
942,0.01616978271854472,7.987094280816064e-05,0.20872909452342267,1.1069404781316875e-07,0.00033157803888806206,993.6857864358014
1448,0.012885295603840325,0.0005285946786157585,0.20985389429991358,9.326628842753205e-08,0.0002581314632953903,981.8734848485002
1786,0.024254674077817083,0.0003007638697841349,0.20958283819619486,1.7093749418152642e-07,0.0004710154531982273,1015.1024531024696
1768,0.052551793835270345,0.0014234283711281313,0.24936023029541504,7.490724920118178e-05,0.0006230029994069926,1214.366341991376
1092,0.012379989893885801,2.0703920440783855e-05,0.22268176558345704,1.9785078956326704e-05,0.00017680775941538525,1024.033008658027
927,0.018696311268317334,0.008652735444523593,0.24899352407439235,2.8412360829355007e-05,0.00024755299911380314,1152.7115800866152
1791,0.032844871147043965,0.0007731800972408295,0.24623830012794792,5.182383819738279e-05,0.0004098942172710813,1161.266341991377
1287,0.016422435573521982,2.8376464591867227e-06,0.22445295196100845,3.014466650113249e-05,0.00019877191550321863,1039.883008658031
1516,0.03991915108640728,0.000199744478539398,0.24138465979814644,6.690380012875413e-05,0.000437974662604253,1150.4893578643935
1044,0.006821627084386054,1.1715702729947494e-06,0.18128008176722357,3.684198449643963e-08,0.00015078668496549858,839.0361832611354
1235,0.026781202627589692,0.001805091704902205,0.20863963120940246,6.739038977239194e-07,0.0005054715156337505,1035.8084054834194
1100,0.01591712986356746,2.5535696687233215e-05,0.18933579913085843,7.640710432995759e-08,0.0003042528307058831,895.7607503607262
1279,0.010864072764022235,8.637992409062802e-06,0.19359973733649,4.453553181986628e-08,0.0002165813531433601,893.239682539675
1366,0.016422435573521982,0.0012923500537395016,0.21479639914635945,9.105076256323273e-07,0.0004636284652428855,1037.1377705627933
1472,0.02248610409297625,0.005097838138928431,0.21742274113804347,2.3212247369610064e-07,0.0006456769833205446,1033.644119769142
1374,0.010358767054067712,0.00011804477809916119,0.2160716149655161,2.658475577167611e-07,0.0002735191446739019,1010.7341991342217
1610,0.0449722081859525,0.00014693138659779167,0.23254859169494188,6.759346788790372e-05,0.0004983237446818547,1135.92110389615
1021,0.015159171298635676,0.003999289190674591,0.21570060465954896,4.5278699572698977e-07,0.00029214389850241036,999.765945165956
1322,0.02248610409297625,0.00019382917981694285,0.19648126723125614,1.0883750269690631e-07,0.0004265449763264002,941.1230158730116
923,0.001768569984840829,2.0990180641695216e-05,0.23309144170248977,2.472720786007009e-07,0.00011049894917373524,999.3849206349452
1505,0.014906518443658414,0.04989165528725989,0.2588063212948426,1.273673166780752e-06,0.0006297940020598511,1175.8738095238386
1761,0.030318342597271352,0.0032929252323757657,0.24175929454454287,4.6089440974101444e-05,0.00042267025518334005,1142.198881673916
1566,0.004800404244567964,0.00013710955856732573,0.2082157256335078,5.228760881704638e-07,0.00018720346504370454,948.6941197691345
1211,0.04345629105608894,0.0003814772539634646,0.24304179719924462,6.872563509234977e-05,0.0004892073833378398,1164.7393578643923
1835,0.04573016675088429,0.008151544765038352,0.27056615830775355,8.609903810868024e-05,0.0005632314508577399,1287.6226190476377
896,0.03158160687215766,0.0008063011989234859,0.20915509514600658,1.782339679061775e-07,0.0005932847992406557,1022.585786435803
1479,0.020970186963112685,8.316718644036912e-05,0.19750766934744113,1.2723796378139434e-07,0.0003925718138178208,948.5634920634876
1215,0.010611419909044973,4.186791013034479e-05,0.19183540475485206,7.94650891474902e-08,0.00024073303996689107,908.6607503607299
1199,0.05457301667508843,0.0002894623478967645,0.23467872222029026,8.132845459581842e-05,0.000604662378318652,1167.1711038961503
1539,0.019706922688226377,2.272281505567803e-05,0.23189773813633638,3.340761115170956e-05,0.00023922512094249723,1091.6806277056642
1153,0.03486609398686205,7.052481896706619e-05,0.23213273226773348,5.3974480358384405e-05,0.00039102986080360536,1117.204437229481
1796,0.017685699848408287,4.6028331915635724e-05,0.23390346065970907,2.9562117361802147e-05,0.00021293798756916673,1064.608405483437
1355,0.009095502779181405,5.185860092208594e-05,0.1998695707515652,8.749576659480632e-08,0.00027926391300950814,921.7326479076366
1236,0.010611419909044973,0.00016745499818579033,0.19983880107371563,5.8647690686977705e-08,0.00034688470834643196,923.9231240981127
1899,0.019706922688226377,0.0005224842507489649,0.2084720940323071,1.0770778545313806e-07,0.0003787191865016653,996.6857864358014
1884,0.007832238504295099,1.1008252916180112e-06,0.18139830056472409,4.923686048825807e-08,0.0001670285803355875,842.4195165944682
1425,0.008337544214249622,0.0006613178471836373,0.2142410032746601,1.0762336592072181e-07,0.00025847793446730737,1000.7678571428776
1298,0.017685699848408287,0.0007226837875823225,0.2018064319077316,6.003377148360511e-07,0.0003315832145413018,971.5658730158808
930,0.012885295603840325,0.00013527973813953274,0.21816575442708666,2.2216388835760452e-07,0.0003410242251787052,1013.5757936508179
1230,0.031328954017180395,0.0001454161726576197,0.2430569664538445,5.1494218965995264e-05,0.0003608277695011726,1138.842532467567
1621,0.04749873673572512,0.005248123385007589,0.2601375228138609,9.127862519876056e-05,0.0005421493880073264,1252.6099206349593
1437,0.01389590702374937,0.00057392042547,0.23131919908069476,1.9719480856574362e-05,0.0002198602843754944,1075.2742784993084
1337,0.008842849924204144,0.0009517283991567335,0.23627343262489361,4.521232876274162e-06,0.0003065105341210467,1065.108405483436
1801,0.0055583628094997475,2.3101563091539736e-05,0.21116249411796426,9.448558699333077e-08,0.00016911962467105343,964.7750000000166
1695,0.007326932794340576,4.2016159943418236e-05,0.21179413262215135,1.46247316242146e-07,0.0002094931001199856,973.3750000000173
1795,0.02223345123799899,6.700232406481019e-05,0.2390142218451787,3.5372231693444635e-05,0.0002625817996422922,1099.3020562770903
1839,0.04143506821627085,0.0005700809671274309,0.24034183277933077,6.420900124166051e-05,0.00046870576207037185,1143.8893578643927
1632,0.019706922688226377,9.889493587097057e-05,0.23822467220428803,3.296027404180415e-05,0.0002395124856023108,1096.8917388167729
1370,0.028044466902476,4.2644384720873994e-05,0.2296549340404256,4.354041184357226e-05,0.0003223633291011824,1090.8377705628075
1340,0.015664477008590198,1.2480223154049895e-05,0.22654210101940062,2.3215284670954802e-05,0.00019563934355710288,1043.933802308826
1871,0.020464881253158162,0.00015494781200833409,0.20953773024070468,1.61351879877131e-07,0.0004079594147122265,1009.4191197691358
954,0.013643254168772108,9.126730066262837e-05,0.2091326307138981,1.0532555545650138e-07,0.00028742360597398266,995.0857864358019
1718,0.038655886811520976,0.16870634207171742,0.27035953322157014,0.0028980038810073904,0.0005391045472967948,1307.9611111111362
1846,0.009348155634158667,0.0020304824277073766,0.2571146650286212,2.7712068458425474e-05,0.00017438431133531297,1157.6678571428943
1582,0.01010611419909045,3.116343853258874e-05,0.20176460890749165,8.017675604762421e-08,0.00021938660443741558,958.2290404040303
1438,0.008337544214249622,2.8943364386899657e-06,0.1855822872914362,4.261331558951834e-08,0.0001744146799273078,851.8317821067529
1060,0.012632642748863063,0.0004209691973828071,0.2078711816229047,6.067177636016484e-07,0.0002509639087690166,1004.4750721500816
1859,0.011369378473976757,2.336891066190739e-05,0.1897232152647129,7.164132454498474e-08,0.00022841538518709,891.3869408369158
1816,0.032844871147043965,5.7108679973464216e-05,0.23182871273505753,5.279611502105718e-05,0.00036592987467500183,1106.248088023129
1619,0.028549772612430524,0.0003478793319870376,0.24057939806780113,4.359809693835831e-05,0.00033070379571483154,1123.7226911977248
1431,0.055330975240020216,0.001708591195155205,0.24487572888910875,8.112384125112681e-05,0.0006701030651113557,1193.8893578643915
1734,0.012127337038908542,3.437480379494936e-05,0.2249976147748727,2.0467185831506405e-05,0.00016963685349139423,1038.3234848485065
944,0.009095502779181405,7.834111160112668e-05,0.20063156705427598,7.761235111106816e-08,0.00028149362074343204,931.8493145743038
1428,0.007074279939363316,0.0001410785104951374,0.20742829000338217,3.111754330643806e-08,0.00023660699199880435,945.3151515151617
1097,0.008842849924204144,1.5157910476933939e-05,0.19007510330552013,8.465386945238538e-09,0.0003090631759577156,842.3540043289992
958,0.005811015664477009,2.872686897377344e-06,0.1893542116368519,5.111974412632189e-09,0.00021194276453372697,830.504004329002
1488,0.03385548256695301,0.00010296585833358509,0.2316081073226773,5.111569682561596e-05,0.0003892264119670989,1112.0711038961467
1471,0.042445679636179894,0.0009746190946743034,0.23330090561487518,6.481753902629002e-05,0.0005150481108176317,1139.3377705628184
1613,0.04573016675088429,0.00042977703899502634,0.2440623412210765,7.058139345593947e-05,0.0005111652077043004,1173.3560245310584
1250,0.034360788276907535,0.0002975692002437401,0.24279934637592723,5.222374356809809e-05,0.0003898208302255805,1149.1853896104262
1833,0.04800404244567964,0.0005038064325902675,0.24536946106253524,7.497409643042668e-05,0.0005303248722009421,1184.1330086580454
1085,0.01616978271854472,0.24916975222808904,0.25684333969947876,7.223647642576854e-07,0.0006496618095079365,1155.6956349206478
1518,0.0032844871147043966,0.0014123513840277693,0.23749824458885752,1.2606063896469416e-06,0.00014040914814931907,1048.4536435786656
1163,0.025012632642748864,3.068555507959544e-05,0.22813466411971275,4.031417397432475e-05,0.00029049829414816783,1079.2068181818531
1040,0.016675088428499244,2.7296089742462763e-05,0.22566255528327617,2.3167176034448015e-05,0.00021226783462506888,1043.7163419913647
1900,0.0063163213744315315,1.5761318876200764e-05,0.22067539618765208,7.792554219776408e-06,0.00010988158664098098,1000.368722943732
1819,0.021980798383021728,0.00010037048606961563,0.24125007536386422,3.421533207323799e-05,0.0002764747752077622,1116.2155483405816
1557,0.03789792824658919,0.0003306060789711009,0.24725452168403153,5.736228723069207e-05,0.00043451236821325157,1176.7330086580441
1864,0.026781202627589692,0.0002743108158564409,0.24558609551135124,4.0021224936352796e-05,0.0003212227002673026,1146.2163419913775
1754,0.014148559878726631,6.858000406239353e-05,0.23374902260044997,1.975398359290961e-05,0.00019098422713913625,1087.9647546897913
1813,0.0391611925214755,0.0014077409747498624,0.2500326623771105,5.680863239686958e-05,0.0004853773149637303,1196.336580086615
1135,0.016927741283476506,0.0006220277578467394,0.2440623412210765,2.718999783703147e-05,0.00023468027513226785,1124.9830086580425
908,0.007832238504295099,0.006127506270347801,0.24017877861869352,2.9847611672662737e-05,0.0003256795883100527,1068.3568181818503
1537,0.004547751389590703,0.001803637100450895,0.23738242709683002,2.091576546498663e-06,0.00017647808295605106,1052.9226911977137
1612,0.04775138959070238,0.002857109896749818,0.2518273872557874,7.266072550607248e-05,0.0005326957379998594,1206.6091991342253
1652,0.0202122283981809,2.1526556078433406e-05,0.22826838901075597,3.042993678983774e-05,0.00024271385356050955,1071.5068181818508
1389,0.011369378473976757,5.999920758513162e-06,0.22836208975098204,1.81636561326179e-05,0.00015639552879767574,1053.3901515151756
1740,0.009095502779181405,7.334937301787906e-05,0.21451243343194318,2.6149659802600555e-07,0.00024265979048181284,999.6178571428768
1122,0.012127337038908542,0.00020682077456669483,0.21702288879422074,7.227088452122199e-07,0.0003191515049398496,1030.6580086580332
1352,0.05886811520970187,0.00488759088099953,0.2630367251957782,0.00010259600193376563,0.0006746321818759988,1282.4964285714682
1483,0.02400202122283982,0.0031278997354857335,0.2504829688379428,6.365560297591143e-05,0.00030072572926320804,1172.651262626302
959,0.011369378473976757,1.7252601909739404e-05,0.2195680376930253,1.4298110521678143e-05,0.0001601159053594705,1004.8282467532582
1569,0.01187468418393128,0.0019021049344206317,0.22190772787757118,9.556733123584768e-07,0.00032021149672701086,1044.9810245310437
1903,0.009853461344113188,1.896817026736938e-05,0.19409184193199247,6.143772105059307e-08,0.00020394056513221726,897.0158730158663
1625,0.006063668519454271,1.3461751710068282e-05,0.21102518242784746,9.532862652700757e-08,0.00018092067166317288,964.4416666666833
1444,0.007832238504295099,0.00045656319595870906,0.22472495334546116,1.2869477498730464e-06,0.00022677424608955822,1059.9786435786693
1876,0.01389590702374937,0.0007421546414482056,0.21091089235937482,1.290804503062352e-07,0.00042069312362906893,992.4425324675454
1192,0.024254674077817083,0.001510925463125808,0.213348968198296,6.518382689464765e-07,0.00045052857682798675,1045.050072150098
1129,0.014906518443658414,5.7103133794870696e-05,0.1951813711168553,6.9979837258015e-08,0.00028859724248631285,913.7396825396758
1078,0.04598281960586155,0.00045479293951213246,0.24678445605345353,7.201607752724332e-05,0.0005056108222024037,1186.6663419913775
1420,0.037139969681657406,0.041291301067471364,0.2571146650286212,5.783783144946599e-05,0.00044211534664778836,1208.6734848484991
1360,0.009095502779181405,0.003006872089437315,0.2429508214188968,3.874011702234295e-07,0.0003913110277765537,1063.7564213564447
1579,0.001010611419909045,2.052532282006322e-08,0.20967311239560096,5.621629707953458e-08,7.280684017814038e-05,899.9126984127187
1794,0.014148559878726631,0.0035837161963094893,0.2292763448056224,1.1231660695958053e-06,0.0003608133335821984,1095.586976912016
1334,0.025012632642748864,0.023086570276475375,0.26435806914150406,5.1301542159831036e-05,0.00036722415968447943,1249.613095238137
1716,0.014906518443658414,5.07448982210423e-05,0.1968487447062375,8.505491286601782e-08,0.00028975463047605394,930.5468253968198
1765,0.016422435573521982,0.00097318179459925,0.24881852383384426,2.2986566230954675e-05,0.00023626772980699448,1137.2830086580414
1703,0.017433046993431026,0.003997664132727407,0.21811687669561422,7.747075889290558e-07,0.000526892029899945,1043.0150793651042
1686,0.008590197069226884,9.105781152149218e-05,0.2013473303615892,9.254782668258988e-08,0.0002545635746037873,941.5159812409717
924,0.011116725618999495,0.0006241203948686753,0.20805998378604992,7.684521716701816e-08,0.00034155146377154016,965.0170995671028
1260,0.009348155634158667,2.4700851616958523e-05,0.20013663873591822,8.020990329205282e-08,0.00028360398287027985,927.5826479076369
1285,0.013643254168772108,1.1653036538974823e-05,0.21725292700270554,1.9476799472303335e-05,0.0001790785980625729,1008.8516594516728
916,0.036887316826680144,0.0033474160158993046,0.2442307128581685,7.47007346634964e-05,0.00041964945025794347,1183.9511904762446
1714,0.046993431025770596,0.00022837120090048478,0.2425271667511675,7.387866592224011e-05,0.0005136463107892318,1167.3393578643925
952,0.020970186963112685,3.692911638095614e-05,0.23621610557585201,3.852390610993282e-05,0.00024439146070914694,1092.0441197691548
1332,0.010358767054067712,0.0002586189049533564,0.2183737294074747,2.5845334445838553e-07,0.00028352228846586716,1014.549603174626
1210,0.009853461344113188,0.0002177922939964976,0.21827580945706498,1.618301493830927e-07,0.0002794149735313991,1008.8591269841512
1459,0.025517938352703388,0.0002977451266177641,0.20236222804632598,1.2503441595802825e-07,0.0004767768535214094,972.977453102458
1680,0.015159171298635676,0.0010940666892813504,0.2129988905826996,5.955229253545896e-07,0.0003035907334338937,1028.483405483426
1222,0.035624052551793836,0.0009311865009175645,0.23723781398254626,5.368934464576595e-05,0.0004347737144333996,1153.9147546898016
1124,0.0325922182920667,0.0003722235202392388,0.24154935594364824,4.6908668741979956e-05,0.00040820149294105794,1135.8060245310576
1399,0.04471955533097524,0.0007082191306325423,0.24458351441549406,7.059162969325048e-05,0.000502771095516412,1176.3393578643927
1377,0.04775138959070238,0.0008074427539595496,0.24923255785750378,7.074226056424151e-05,0.0005541326810977656,1207.1996753247097
975,0.013390601313794846,2.7056862283466065e-05,0.19493711350670753,8.45584916387874e-08,0.00025999526501934475,911.5063492063427
1256,0.03385548256695301,0.00010492622027883076,0.23152548849723523,5.065185479915002e-05,0.0003912686966120355,1110.9044372294786
926,0.005053057099545225,8.174587459660361e-06,0.22045053589150845,6.8993834454459785e-06,9.957924086239915e-05,991.5949134199318
